LocationName,Species,Time,ImageDate,Year,CoyPresent,FoxPresent,Both,OnlyCoy,OnlyFox,Neither,CRPPrp,RowcropPrp,SGPPrp,TotalEdge,SHDI,LoamyTablePct2k
68,Coyote,0.183,43329.18313,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.191,43341.19124,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.201,43627.20183,2019,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.205,43623.20514,2019,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.34,43323.34088,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.353,43335.35318,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.36,43323.36054,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.498,43334.49813,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.498,43334.49846,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.499,43334.49881,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.715,43977.71564,2020,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.716,43977.71605,2020,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.771,43320.77144,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.799,43614.79978,2019,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.8,43614.80015,2019,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.81,43320.81093,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.811,43320.81127,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.828,43319.829,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.829,43319.82965,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.89,43994.89039,2020,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.894,43624.89486,2019,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.905,43994.90501,2020,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
68,Coyote,0.953,43327.95294,2018,1,0,0,1,0,0,0.249552324,0.388224339,0.02156006,176430,1.642049833,0.376799
69,Coyote,0.075,43288.07553,2018,1,0,0,1,0,0,0.118494624,0.556989247,0.013620072,201840,1.612009207,0.152295
70,Coyote,0.03,44057.03015,2020,0,0,0,0,0,1,0.105180196,0.342982016,0.279214731,362490,1.684372744,0.41253
70,Coyote,0.09,43671.09082,2019,1,0,0,1,0,0,0.105180196,0.342982016,0.279214731,362490,1.684372744,0.41253
70,Coyote,0.263,43671.26324,2019,1,0,0,1,0,0,0.105180196,0.342982016,0.279214731,362490,1.684372744,0.41253
71,Coyote,0.181,43984.18169,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.212,43989.2123,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.292,43990.29243,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.303,43245.30325,2018,1,0,0,1,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.435,43990.43498,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.498,43250.49822,2018,1,0,0,1,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.522,43990.52279,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.523,43990.52314,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.847,43628.84785,2019,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.958,43238.95885,2018,1,0,0,1,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Coyote,0.984,43985.98457,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Swift Fox,0.076,43981.07652,2020,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Swift Fox,0.431,43627.43083,2019,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
71,Swift Fox,0.447,43627.44692,2019,1,1,1,0,0,0,0,0.750268875,0.083028608,198090,1.253715641,0.891287
72,Coyote,0.003,43315.00383,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.006,43313.00606,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.013,43626.01373,2019,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.019,43630.01966,2019,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.021,43295.02138,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.046,43295.04648,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.061,43297.06153,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.062,43295.06218,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.073,43307.07316,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.083,43624.08373,2019,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.084,43624.08462,2019,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.094,43295.09455,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.117,43295.118,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.122,43637.12205,2019,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.122,43637.12241,2019,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.147,43311.14789,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.151,43315.15075,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.151,43315.1511,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.151,43315.15142,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.151,43315.15176,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.165,43315.16544,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.165,43315.16582,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.249,43295.24904,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.275,43315.27519,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.888,43294.8875,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.888,43294.88787,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.911,43300.91144,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.912,43300.91181,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.917,43319.9177,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.918,43319.91865,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.923,43303.92295,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.937,43297.93683,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.938,43297.93825,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.961,43306.96132,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.962,43297.96201,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.965,43294.96547,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.982,43311.98251,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.983,43311.98291,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.989,43307.9889,2018,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
72,Coyote,0.999,43637.9997,2019,1,0,0,1,0,0,0.000358012,0.246026063,0.376485751,421680,1.8706102,0
73,Coyote,0.017,43277.01721,2018,1,0,0,1,0,0,0.081050065,0.17163965,0.096829723,385800,1.903157617,0
73,Coyote,0.094,43266.09424,2018,1,0,0,1,0,0,0.081050065,0.17163965,0.096829723,385800,1.903157617,0
73,Coyote,0.127,43276.12774,2018,1,0,0,1,0,0,0.081050065,0.17163965,0.096829723,385800,1.903157617,0
73,Coyote,0.165,43287.16583,2018,1,0,0,1,0,0,0.081050065,0.17163965,0.096829723,385800,1.903157617,0
73,Coyote,0.856,43273.85563,2018,1,0,0,1,0,0,0.081050065,0.17163965,0.096829723,385800,1.903157617,0
73,Coyote,0.954,43277.95472,2018,1,0,0,1,0,0,0.081050065,0.17163965,0.096829723,385800,1.903157617,0
73,Coyote,0.979,43272.97921,2018,1,0,0,1,0,0,0.081050065,0.17163965,0.096829723,385800,1.903157617,0
74,Coyote,0.071,44034.07137,2020,1,0,0,1,0,0,0.01553996,0.139573188,0.00078774,284370,1.591688158,0
75,Coyote,0.144,43613.14391,2019,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
75,Coyote,0.21,43999.21054,2020,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
75,Coyote,0.233,44006.23383,2020,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
75,Coyote,0.246,43999.24595,2020,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
75,Coyote,0.305,44006.30522,2020,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
75,Coyote,0.886,43985.88622,2020,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
75,Coyote,0.916,43272.91611,2018,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
75,Coyote,0.917,43982.91766,2020,1,0,0,1,0,0,0,0.589648003,0.16804072,350490,1.496570853,0
77,Coyote,0.167,44066.1675,2020,1,0,0,1,0,0,0.01247938,0.385067776,0.233307036,476580,1.897932895,0.070049
77,Coyote,0.328,44101.32855,2020,1,0,0,1,0,0,0.01247938,0.385067776,0.233307036,476580,1.897932895,0.070049
77,Coyote,0.328,44101.32891,2020,1,0,0,1,0,0,0.01247938,0.385067776,0.233307036,476580,1.897932895,0.070049
77,Coyote,0.329,44101.32926,2020,1,0,0,1,0,0,0.01247938,0.385067776,0.233307036,476580,1.897932895,0.070049
79,Coyote,0.142,43665.14215,2019,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
79,Coyote,0.155,43650.15536,2019,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
79,Coyote,0.192,44037.19257,2020,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
79,Coyote,0.397,44040.39678,2020,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
79,Coyote,0.397,44040.39719,2020,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
79,Coyote,0.492,44040.49292,2020,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
79,Coyote,0.992,43662.99263,2019,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
79,Coyote,0.994,43662.99491,2019,1,0,0,1,0,0,0.005664707,0.883335724,0.000215115,149580,0.913880379,0
80,Coyote,0.072,43312.07174,2018,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.075,43632.07556,2019,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.11,43996.11067,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.11,43996.11098,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.111,43996.11135,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.163,43999.16252,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.183,43307.18362,2018,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.183,43307.18397,2018,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.222,43985.222,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.903,44001.90356,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.915,44000.91483,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.942,43978.9425,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
80,Coyote,0.942,43978.94281,2020,1,0,0,1,0,0,0.07666404,0.369277065,0.041269614,213570,1.654697599,0.888958
81,Coyote,0.025,43315.02546,2018,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
81,Coyote,0.032,43313.03222,2018,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
81,Coyote,0.068,43302.06807,2018,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
81,Coyote,0.106,43311.10569,2018,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
81,Coyote,0.19,43662.19031,2019,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
81,Coyote,0.911,43308.91147,2018,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
81,Coyote,0.917,43317.91797,2018,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
81,Coyote,0.926,44026.92616,2020,1,0,0,1,0,0,0.15489831,0.369736465,0.206101404,270540,1.826281711,0.498415
82,Coyote,0.283,43261.2831,2018,1,0,0,1,0,0,0.00996916,0.014559277,0.097253102,466080,1.742175456,0
82,Coyote,0.297,43256.29679,2018,1,0,0,1,0,0,0.00996916,0.014559277,0.097253102,466080,1.742175456,0
82,Coyote,0.317,43256.31716,2018,1,0,0,1,0,0,0.00996916,0.014559277,0.097253102,466080,1.742175456,0
82,Coyote,0.34,43239.34006,2018,1,0,0,1,0,0,0.00996916,0.014559277,0.097253102,466080,1.742175456,0
83,Coyote,0.022,44045.0225,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.026,44045.0266,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.051,44050.0519,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.052,44050.05234,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.099,44050.09868,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.099,44050.09902,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.15,44050.15067,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.173,44047.17353,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.18,44047.1803,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.182,44047.18199,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.182,44047.18231,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.183,44047.18269,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.2,43355.20066,2018,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.248,43336.24826,2018,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.249,44046.2495,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.26,44056.26094,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.675,43354.67568,2018,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.881,44058.88101,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.881,44058.88147,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.902,44045.90263,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.933,44047.93266,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.933,43335.93381,2018,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.934,43335.93414,2018,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.953,44045.95412,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
83,Coyote,0.999,44046.99881,2020,1,0,0,1,0,0,0.299591661,0.198295007,0.233469446,295050,1.918102091,0.649347
84,Coyote,0.015,44017.01576,2020,1,0,0,1,0,0,0.054747402,0.650447868,0.004299534,186690,1.35295094,0.931011
84,Coyote,0.059,44023.05926,2020,1,0,0,1,0,0,0.054747402,0.650447868,0.004299534,186690,1.35295094,0.931011
84,Coyote,0.086,43311.08645,2018,1,0,0,1,0,0,0.054747402,0.650447868,0.004299534,186690,1.35295094,0.931011
84,Coyote,0.101,43667.10126,2019,1,0,0,1,0,0,0.054747402,0.650447868,0.004299534,186690,1.35295094,0.931011
84,Coyote,0.172,43309.1724,2018,1,0,0,1,0,0,0.054747402,0.650447868,0.004299534,186690,1.35295094,0.931011
84,Coyote,0.18,43305.17987,2018,1,0,0,1,0,0,0.054747402,0.650447868,0.004299534,186690,1.35295094,0.931011
84,Coyote,0.18,43305.18022,2018,1,0,0,1,0,0,0.054747402,0.650447868,0.004299534,186690,1.35295094,0.931011
85,Coyote,0.218,43263.2186,2018,1,0,0,1,0,0,0.036290612,0.003155705,0.534892061,431970,1.533878006,0
85,Coyote,0.228,43985.22809,2020,1,0,0,1,0,0,0.036290612,0.003155705,0.534892061,431970,1.533878006,0
85,Coyote,0.878,43281.87913,2018,1,0,0,1,0,0,0.036290612,0.003155705,0.534892061,431970,1.533878006,0
85,Coyote,0.933,43287.93309,2018,1,0,0,1,0,0,0.036290612,0.003155705,0.534892061,431970,1.533878006,0
87,Coyote,0.009,43985.00925,2020,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.01,43980.00986,2020,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.089,44003.08943,2020,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.206,43984.20587,2020,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.208,43984.20808,2020,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.253,43290.25368,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.746,43279.74628,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.75,43282.75002,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.769,43287.76927,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.808,43278.80818,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.846,43285.84642,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.857,43277.85726,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.874,43285.87492,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.894,43288.89411,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.956,43990.95688,2020,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
87,Coyote,0.978,43277.97862,2018,1,0,0,1,0,0,0.167084797,0.439968461,0.059565623,320040,1.870363735,0
88,Coyote,0.083,43975.08352,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.09,43972.09047,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.09,43972.09084,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.096,43322.09597,2018,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.146,43972.14608,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.153,43622.15367,2019,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.204,43973.20453,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.205,43973.20487,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.219,43978.22013,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.326,43628.32694,2019,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.444,43979.44395,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.752,43983.75264,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.905,43982.90551,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
88,Coyote,0.967,43973.96795,2020,1,0,0,1,0,0,0.129083095,0.151647564,0.146848138,554430,2.152955855,0.069854
90,Coyote,0.042,43690.04252,2019,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.043,43690.0431,2019,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.209,43714.20948,2019,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.222,43259.22201,2018,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.398,43698.39833,2019,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.567,43256.56722,2018,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.774,43700.77441,2019,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.821,43243.82133,2018,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
90,Coyote,0.976,43688.9761,2019,1,0,0,1,0,0,0.321717932,0.092062809,0.274395927,365790,1.92417427,0
91,Coyote,0.261,43308.26141,2018,0,0,0,0,0,1,0.117984374,0.113755286,0.259766325,536970,2.194634565,0
92,Coyote,0.015,43696.01522,2019,1,0,0,1,0,0,0.494083052,0.106146453,0.062325181,232200,1.68798946,0
92,Coyote,0.26,43300.26049,2018,1,0,0,1,0,0,0.494083052,0.106146453,0.062325181,232200,1.68798946,0
92,Coyote,0.758,43694.75887,2019,1,0,0,1,0,0,0.494083052,0.106146453,0.062325181,232200,1.68798946,0
92,Coyote,0.759,43694.75921,2019,1,0,0,1,0,0,0.494083052,0.106146453,0.062325181,232200,1.68798946,0
93,Coyote,0.01,43995.00999,2020,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.082,43994.08243,2020,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.128,43301.12787,2018,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.131,43311.131,2018,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.131,43311.13134,2018,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.131,43617.13168,2019,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.131,43318.1317,2018,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.132,43318.13204,2018,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
93,Coyote,0.133,43310.13392,2018,1,0,0,1,0,0,0.008808364,0.134417072,0.737825838,264960,1.258718633,0.089692
